fecha,casos,TAR,muertes,vacunados_1,vacunados_2
2020-12-08,500,262,37,0,0
2020-12-09,2043,1151,44,0,0
2020-12-10,1833,992,50,0,0
2020-12-11,1887,1056,33,0,0
2020-12-12,871,500,36,0,0
2020-12-13,705,468,36,0,0
2020-12-14,2558,1536,27,0,0
2020-12-15,2334,1197,34,0,0
2020-12-16,2182,1214,33,0,0
2020-12-17,2123,1236,30,0,0
2020-12-18,2273,1321,39,0,0
2020-12-19,1111,632,37,0,0
2020-12-20,832,528,41,0,0
2020-12-21,3001,1841,34,0,0
2020-12-22,2786,1502,44,0,0
2020-12-23,2739,1482,50,0,0
2020-12-24,2349,1384,33,0,0
2020-12-25,884,502,36,0,0
2020-12-26,1107,656,38,0,0
2020-12-27,1132,727,42,804,0
2020-12-28,4039,2618,47,1,0
2020-12-29,3984,2438,44,448,0
2020-12-30,3782,2281,47,2590,0
2020-12-31,3414,1966,49,2582,0
2021-01-01,1133,715,47,3,0
2021-01-02,1710,1087,62,2014,0
2021-01-03,1476,922,51,4,0
2021-01-04,4834,3168,44,3069,0
2021-01-05,4733,2747,55,13173,0
2021-01-06,1497,892,38,3112,0
2021-01-07,4802,2885,59,16471,0
2021-01-08,4753,2317,57,19028,0
2021-01-09,2100,1153,67,9051,0
2021-01-10,1834,1167,60,4658,0
2021-01-11,6047,3401,65,10736,0
2021-01-12,5146,2582,67,15674,0
2021-01-13,4447,2103,61,14356,0
2021-01-14,4017,2049,77,14339,0
2021-01-15,4027,2083,66,15625,0
2021-01-16,2038,1066,64,4425,0
2021-01-17,1497,863,78,2301,148
2021-01-18,5206,2846,71,11563,229
2021-01-19,4599,2359,84,3309,474
2021-01-20,4053,2220,80,2604,1616
2021-01-21,3792,1960,74,2838,1517
2021-01-22,3636,1864,94,5058,1827
2021-01-23,1676,911,64,2664,1188
2021-01-24,1216,781,87,552,302
2021-01-25,4615,2645,101,3143,2175
2021-01-26,3687,1869,77,1488,9022
2021-01-27,3453,1671,79,1180,5347
2021-01-28,3339,1578,75,1349,13594
2021-01-29,3099,1446,88,1409,16469
2021-01-30,1386,722,83,832,7486
2021-01-31,901,522,72,486,3859
2021-02-01,3498,1763,50,1551,9765
2021-02-02,2924,1248,69,749,11646
2021-02-03,2555,1141,62,627,13882
2021-02-04,2406,1071,65,1103,11967
2021-02-05,2181,1010,66,1508,16520
2021-02-06,839,462,64,606,3473
2021-02-07,616,376,52,256,692
2021-02-08,2581,1314,57,2304,7607
2021-02-09,2148,927,51,3100,9877
2021-02-10,1750,816,55,9966,6745
2021-02-11,1764,824,47,13079,5642
2021-02-12,1717,805,44,14992,6997
2021-02-13,793,422,49,2383,2734
2021-02-14,520,298,26,362,366
2021-02-15,2164,1134,44,8523,3398
2021-02-16,2030,920,50,8838,1558
2021-02-17,1788,797,41,14837,1590
2021-02-18,1791,819,42,17282,1639
2021-02-19,1567,748,18,18811,3006
2021-02-20,749,348,30,1372,671
2021-02-21,523,315,34,324,21
2021-02-22,2020,1042,24,12972,1722
2021-02-23,1662,740,19,27153,1361
2021-02-24,1586,709,29,40478,1026
2021-02-25,1441,689,27,39536,999
2021-02-26,1387,676,29,30466,1520
2021-02-27,632,302,34,2465,114
2021-02-28,488,310,21,549,28
2021-03-01,1778,880,27,5735,752
2021-03-02,1432,627,25,17688,996
2021-03-03,1336,590,29,29128,1323
2021-03-04,1194,526,25,30902,2084
2021-03-05,1229,500,20,22131,7702
2021-03-06,577,259,27,2885,1788
2021-03-07,481,273,18,1097,329
2021-03-08,1462,667,26,10641,4877
2021-03-09,1253,511,22,14714,5364
2021-03-10,1243,531,28,19879,5893
2021-03-11,1175,497,15,13405,10412
2021-03-12,1253,508,18,11936,12982
2021-03-13,562,233,18,1741,893
2021-03-14,430,243,15,149,55
2021-03-15,1671,706,19,6929,3780
2021-03-16,1410,532,24,901,15121
2021-03-17,1344,497,14,2093,29301
2021-03-18,1370,497,8,2914,29019
2021-03-19,1297,550,9,4073,23313
2021-03-20,596,291,22,103,861
2021-03-21,563,303,18,0,0
2021-03-22,1811,726,21,2634,2408
2021-03-23,1718,672,25,4894,12307
2021-03-24,1727,688,11,25263,23503
2021-03-25,1619,605,9,33891,19662
2021-03-26,1672,605,16,34042,13060
2021-03-27,834,359,10,14901,332
2021-03-28,653,335,17,4567,2
2021-03-29,2051,944,24,25192,1507
2021-03-30,1771,671,17,62302,6931
2021-03-31,1700,681,21,72831,10996
2021-04-01,1583,598,18,50899,7225
2021-04-02,674,338,25,6985,276
2021-04-03,925,474,12,15008,358
2021-04-04,833,453,12,12595,0
2021-04-05,876,477,18,17419,5
2021-04-06,2526,1149,24,46640,2244
2021-04-07,2020,739,26,81788,4314
2021-04-08,1968,711,23,69411,3612
2021-04-09,1821,676,26,55890,5335
2021-04-10,799,335,18,4422,19
2021-04-11,640,360,9,1145,5
2021-04-12,2154,916,22,21101,455
2021-04-13,1755,658,19,52266,3673
2021-04-14,1729,677,20,69300,8067
2021-04-15,1545,586,14,67739,11869
2021-04-16,1640,590,14,48607,14503
2021-04-17,631,332,13,2222,42
2021-04-18,285,255,0,389,1
