fecha,casos,TAR,muertes,vacunados_1,vacunados_2
2020-10-02,11143,1136,12,0,0
2020-10-03,7835,887,8,0,0
2020-10-04,7184,906,16,0,0
2020-10-05,11536,1572,12,0,0
2020-10-06,12716,1543,18,0,0
2020-10-07,12521,1649,12,0,0
2020-10-08,12682,1560,15,0,0
2020-10-09,13611,1775,21,0,0
2020-10-10,10342,1398,22,0,0
2020-10-11,8744,1228,21,0,0
2020-10-12,10461,1516,20,0,0
2020-10-13,15047,2284,17,0,0
2020-10-14,16629,2159,14,0,0
2020-10-15,16495,2268,23,0,0
2020-10-16,17716,2516,28,0,0
2020-10-17,13564,1856,29,0,0
2020-10-18,12351,1972,24,0,0
2020-10-19,21594,3292,37,0,0
2020-10-20,22773,3623,25,0,0
2020-10-21,22652,3833,28,0,0
2020-10-22,21662,3856,38,0,0
2020-10-23,22668,4496,44,0,0
2020-10-24,16520,2769,35,0,0
2020-10-25,14349,2697,31,0,0
2020-10-26,23870,5612,60,0,0
2020-10-27,23756,5180,45,0,0
2020-10-28,22805,4956,54,0,0
2020-10-29,20911,4839,47,0,0
2020-10-30,21823,5146,76,0,0
2020-10-31,16104,3390,68,0,0
2020-11-01,14907,3421,54,0,0
2020-11-02,20706,5641,71,0,0
2020-11-03,22280,6450,77,0,0
2020-11-04,21112,5513,77,0,0
2020-11-05,20051,5135,89,0,0
2020-11-06,19803,5356,66,0,0
2020-11-07,15001,3548,61,0,0
2020-11-08,11882,3160,68,0,0
2020-11-09,18478,5797,76,0,0
2020-11-10,18165,5024,68,0,0
2020-11-11,16970,4584,67,0,0
2020-11-12,15375,4083,77,0,0
2020-11-13,15185,4190,63,0,0
2020-11-14,11186,2707,61,0,0
2020-11-15,8824,2432,52,0,0
2020-11-16,13912,4762,70,0,0
2020-11-17,13730,3862,67,0,0
2020-11-18,12301,3368,63,0,0
2020-11-19,10326,2808,57,0,0
2020-11-20,10518,2917,56,0,0
2020-11-21,7822,2006,54,0,0
2020-11-22,6070,1849,43,0,0
2020-11-23,9619,3220,50,0,0
2020-11-24,9511,2904,25,0,0
2020-11-25,8662,2587,62,0,0
2020-11-26,7975,2375,55,0,0
2020-11-27,8509,2633,46,0,0
2020-11-28,6169,1769,55,0,0
2020-11-29,4882,1642,49,0,0
2020-11-30,7883,2987,50,0,0
2020-12-01,8845,2766,53,0,0
2020-12-02,8046,2449,47,0,0
2020-12-03,7207,2178,65,0,0
2020-12-04,7349,2203,47,0,0
2020-12-05,5531,1566,33,0,0
2020-12-06,4663,1538,37,0,0
2020-12-07,7165,2587,36,0,0
2020-12-08,6127,2063,37,0,0
2020-12-09,9226,3505,45,0,0
2020-12-10,9733,3247,50,0,0
2020-12-11,10215,3689,33,0,0
2020-12-12,7977,2592,36,0,0
2020-12-13,6452,2496,36,0,0
2020-12-14,11092,4400,27,0,0
2020-12-15,11432,3954,35,0,0
2020-12-16,10768,3663,33,0,0
2020-12-17,9895,3430,30,0,0
2020-12-18,11014,3882,40,0,0
2020-12-19,8188,2766,39,0,0
2020-12-20,6936,2659,41,0,0
2020-12-21,11699,4818,34,0,0
2020-12-22,11982,4329,44,0,0
2020-12-23,12356,4107,50,0,0
2020-12-24,10521,3744,33,0,0
2020-12-25,7670,2745,36,0,0
2020-12-26,9526,3606,40,0,0
2020-12-27,9798,3991,42,805,0
2020-12-28,17208,7402,48,3,0
2020-12-29,17003,6927,46,451,0
2020-12-30,17410,6590,47,2609,0
2020-12-31,15241,5771,49,2586,0
2021-01-01,12802,4735,48,4,0
2021-01-02,15383,6022,63,2014,0
2021-01-03,15267,6109,51,4,0
2021-01-04,25953,11717,44,77801,0
2021-01-05,30002,11979,57,13397,0
2021-01-06,19135,6970,37,3186,0
2021-01-07,28536,12420,60,124980,0
2021-01-08,33889,13411,56,75653,0
2021-01-09,26019,10072,67,9150,0
2021-01-10,23515,10143,62,4708,0
2021-01-11,36856,16474,66,109503,0
2021-01-12,37349,15531,71,83591,0
2021-01-13,35983,14191,62,98869,0
2021-01-14,35112,13815,79,95651,0
2021-01-15,39392,15408,69,91662,0
2021-01-16,29955,10856,65,4517,0
2021-01-17,24765,9760,79,2346,147
2021-01-18,39798,16826,72,116170,2377
2021-01-19,39545,15042,84,53227,7238
2021-01-20,38133,14197,83,50495,7454
2021-01-21,34512,12445,77,43302,33251
2021-01-22,37028,13865,97,44690,19729
2021-01-23,27177,9835,66,2689,1190
2021-01-24,21551,8370,88,559,302
2021-01-25,33263,13527,105,46485,19063
2021-01-26,31971,11338,81,24355,41992
2021-01-27,29807,10134,82,6944,45971
2021-01-28,26606,8851,77,19122,28621
2021-01-29,25915,9106,90,18656,63668
2021-01-30,18675,6120,84,841,7598
2021-01-31,13487,5056,73,495,3882
2021-02-01,22251,8518,51,21939,90705
2021-02-02,20950,6685,71,7677,63705
2021-02-03,18263,5667,66,10647,83798
2021-02-04,16028,5061,66,13765,88057
2021-02-05,15988,5423,69,20827,97623
2021-02-06,10662,3473,64,630,3521
2021-02-07,7700,2945,52,284,695
2021-02-08,12961,5176,57,20064,98497
2021-02-09,12143,3927,53,10305,53682
2021-02-10,10627,3504,56,21960,49227
2021-02-11,9395,3088,50,37526,51775
2021-02-12,9646,3445,46,47934,58358
2021-02-13,6488,2260,52,2445,2805
2021-02-14,5142,1941,26,390,555
2021-02-15,8783,3563,47,61379,63331
2021-02-16,8429,3012,54,35929,24340
2021-02-17,7349,2707,41,49587,21730
2021-02-18,6742,2415,42,71009,24880
2021-02-19,6745,2534,19,129304,23690
2021-02-20,4873,1735,34,1388,676
2021-02-21,3876,1589,36,330,22
2021-02-22,6830,2913,27,120391,24037
2021-02-23,6395,2343,22,78755,10911
2021-02-24,5749,2143,31,122133,12421
2021-02-25,5311,1970,29,140619,10597
2021-02-26,5665,2195,30,148141,11680
2021-02-27,3844,1476,39,2513,114
2021-02-28,3428,1497,24,553,28
2021-03-01,5886,2476,29,177188,16993
2021-03-02,5338,2080,25,85469,5166
2021-03-03,5367,2031,29,141798,20561
2021-03-04,4886,1807,29,178908,24078
2021-03-05,5054,1836,23,176048,38421
2021-03-06,3707,1409,28,2910,1834
2021-03-07,3276,1451,19,1117,332
2021-03-08,5403,2236,28,181091,36076
2021-03-09,5143,1936,24,111679,30018
2021-03-10,5053,1941,30,110053,36398
2021-03-11,4787,1784,15,121091,59944
2021-03-12,5201,1988,22,100638,84609
2021-03-13,3703,1442,22,1774,900
2021-03-14,3323,1417,15,161,55
2021-03-15,6000,2407,19,173705,99142
2021-03-16,5499,2056,23,55571,46428
2021-03-17,5273,1937,17,39779,90671
2021-03-18,5545,2019,9,56999,111354
2021-03-19,5093,2002,10,4102,23539
2021-03-20,4202,1742,23,106,882
2021-03-21,3949,1745,18,3,0
2021-03-22,6958,2893,23,97700,145290
2021-03-23,7110,2817,25,45104,53583
2021-03-24,6515,2647,13,100218,128282
2021-03-25,6317,2344,10,125183,113126
2021-03-26,6872,2705,17,132379,108559
2021-03-27,5150,2084,10,14933,335
2021-03-28,4685,2121,18,4572,1
2021-03-29,7577,3318,26,342618,85793
2021-03-30,7351,2803,17,157220,44522
2021-03-31,7532,2971,23,237000,80753
2021-04-01,6980,2689,22,212021,72738
2021-04-02,5606,2687,30,7000,277
2021-04-03,6646,3109,15,176059,44495
2021-04-04,6575,3142,14,12631,2
2021-04-05,8486,3989,20,112146,3349
2021-04-06,10233,4386,27,255116,51710
2021-04-07,9287,3587,26,330177,41239
2021-04-08,8852,3311,25,358796,76033
2021-04-09,8960,3515,30,352967,53319
2021-04-10,7161,2874,19,4434,20
2021-04-11,5966,2692,10,1147,5
2021-04-12,9756,4238,22,471845,30990
2021-04-13,9246,3620,19,259709,30939
2021-04-14,8962,3432,29,331266,53490
2021-04-15,8595,3271,20,377671,72284
2021-04-16,8888,3507,22,351423,77919
2021-04-17,6631,2787,21,2233,46
2021-04-18,6073,2685,12,397,1
2021-04-19,9194,4035,18,398171,70595
2021-04-20,9445,3520,17,161969,71340
2021-04-21,8578,3253,16,297006,176750
2021-04-22,8126,3121,14,266493,146439
2021-04-23,8524,3229,15,260655,64454
2021-04-24,6298,2548,18,2121,534
2021-04-25,5425,2406,16,1035,29
2021-04-26,8528,3536,10,350333,75218
2021-04-27,8227,3076,23,215757,92175
2021-04-28,7542,2684,15,232360,175343
2021-04-29,6943,2412,16,239241,243602
2021-04-30,7262,2565,17,255341,259803
2021-05-01,4967,1983,10,19158,136
2021-05-02,4358,1918,14,10407,5
2021-05-03,6492,2650,18,350118,376554
2021-05-04,6867,2553,17,169562,110756
2021-05-05,6504,2320,18,292547,210464
2021-05-06,5738,2068,15,269735,297899
2021-05-07,5789,2115,10,320557,242066
2021-05-08,4192,1665,15,21229,231
2021-05-09,3635,1603,14,14144,4
2021-05-10,5762,2448,6,468964,233890
2021-05-11,5343,1993,14,240864,115516
2021-05-12,5141,1863,6,293112,180275
2021-05-13,4676,1783,10,237955,219310
2021-05-14,4744,1830,8,348046,257991
2021-05-15,3785,1580,6,23513,187
2021-05-16,3260,1464,7,14380,4
2021-05-17,5205,2247,8,329378,216482
2021-05-18,5193,2077,7,192164,118081
2021-05-19,4726,1830,7,245206,141496
2021-05-20,4676,1798,5,300085,229480
2021-05-21,4660,1821,5,272597,197416
2021-05-22,3500,1514,3,14507,9564
2021-05-23,3009,1430,3,4692,9053
2021-05-24,4685,2079,10,261856,213468
2021-05-25,5023,2035,4,243774,137291
2021-05-26,4678,1927,5,226722,173994
2021-05-27,4326,1760,1,282291,185066
2021-05-28,4505,1760,9,25951,60786
2021-05-29,3405,1406,4,10455,29034
2021-05-30,2864,1308,1,3989,21935
2021-05-31,4377,1917,8,419172,505916
2021-06-01,4609,1824,2,20661,55394
2021-06-02,4280,1714,6,317990,428868
2021-06-03,3714,1370,3,34833,51049
2021-06-04,3973,1513,2,542073,541523
2021-06-05,3003,1215,2,24475,28422
2021-06-06,2592,1242,2,12058,12527
2021-06-07,3949,1706,3,487430,644672
2021-06-08,3675,1489,4,198265,281693
2021-06-09,3632,1384,1,249059,291542
2021-06-10,3409,1296,5,288142,335578
2021-06-11,3256,1267,2,321880,339524
2021-06-12,2519,961,5,32294,19662
2021-06-13,2318,1060,1,16389,11666
2021-06-14,3671,1582,4,351360,495280
2021-06-15,3699,1444,0,206000,198351
2021-06-16,3554,1413,5,299267,292398
2021-06-17,3339,1264,3,291559,332937
2021-06-18,3680,1411,2,301187,286946
2021-06-19,2757,1136,2,40010,22753
2021-06-20,2645,1241,3,20054,18606
2021-06-21,4352,1913,1,387283,437723
2021-06-22,4590,1840,5,230142,310909
2021-06-23,4556,1900,2,274539,365124
2021-06-24,3787,1536,0,239347,423998
2021-06-25,5400,2316,0,247018,333513
2021-06-26,5073,2209,3,23879,48279
2021-06-27,5111,2579,4,27621,28088
2021-06-28,10663,5178,0,350973,663932
2021-06-29,12557,5757,2,189349,471538
2021-06-30,13903,6796,2,298370,424147
2021-07-01,14179,6556,1,273718,474483
2021-07-02,14905,6507,1,295021,473504
2021-07-03,11797,5027,5,28090,43289
2021-07-04,10982,5092,3,23505,25507
2021-07-05,20628,9686,1,438510,573116
2021-07-06,22457,10324,4,203677,398820
2021-07-07,22555,10408,1,236279,451455
2021-07-08,20969,9610,4,272916,419372
2021-07-09,22941,10416,3,217463,463547
2021-07-10,18514,8678,6,23446,50674
2021-07-11,16751,8621,3,20337,24289
2021-07-12,28636,14952,5,343230,673719
2021-07-13,28957,14294,9,188563,341106
2021-07-14,27604,13110,7,246302,361691
2021-07-15,26779,12853,6,266559,404423
2021-07-16,27474,12851,18,220847,426702
2021-07-17,21567,9939,11,9889,25652
2021-07-18,19400,9639,10,4370,18584
2021-07-19,32043,16685,24,313592,602381
2021-07-20,31976,14659,16,196165,284040
2021-07-21,28026,12507,19,221889,361921
2021-07-22,26065,10821,17,242470,347196
2021-07-23,26161,11267,25,236931,339062
2021-07-24,19628,8039,44,11618,15641
2021-07-25,16635,7682,36,4089,17262
2021-07-26,26573,12603,26,253372,467450
2021-07-27,26580,11226,35,172972,208740
2021-07-28,22987,9120,41,298593,277611
2021-07-29,20832,8015,32,253445,273715
2021-07-30,20997,8184,41,238625,229795
2021-07-31,15274,5573,32,8315,16686
2021-08-01,13576,5686,25,6308,10005
2021-08-02,20142,8721,28,267271,274331
2021-08-03,19647,7208,31,197235,166036
2021-08-04,17509,6282,33,142967,374483
2021-08-05,15935,5721,24,222234,227876
2021-08-06,16643,6022,32,213898,220006
2021-08-07,12170,4188,33,14988,2229
2021-08-08,10083,3943,20,8507,5805
2021-08-09,15106,6568,34,224743,292536
2021-08-10,15100,5530,35,157532,184032
2021-08-11,12960,4631,30,264134,229349
2021-08-12,11798,4090,30,290418,238743
2021-08-13,11616,4109,29,173390,297523
2021-08-14,9141,3270,27,16953,8192
2021-08-15,7542,3106,22,3159,2490
2021-08-16,10588,4528,19,221209,232127
2021-08-17,10818,4066,39,119888,181458
2021-08-18,10317,3584,26,182490,283590
2021-08-19,9729,3397,20,178455,294616
2021-08-20,9744,3487,19,-105488,539381
2021-08-21,7158,2519,14,3839,13529
2021-08-22,5891,2347,17,2085,4384
2021-08-23,8994,3509,13,167500,297266
2021-08-24,8077,2740,14,139088,220445
2021-08-25,7183,2509,27,99780,276386
2021-08-26,6392,2223,15,95204,302767
2021-08-27,6313,2139,11,106317,218967
2021-08-28,4543,1586,14,2720,12074
2021-08-29,3773,1514,7,1637,7704
2021-08-30,5555,2198,10,59263,304364
2021-08-31,5225,1634,15,54643,221096
2021-09-01,4758,1533,16,68470,351428
2021-09-02,4033,1323,11,57017,279747
2021-09-03,4043,1398,14,68564,249422
2021-09-04,3076,1007,9,3300,12131
2021-09-05,2435,955,9,1590,4514
2021-09-06,3657,1373,16,75895,299747
2021-09-07,3659,1200,12,51906,136297
2021-09-08,3086,1084,11,57293,263020
2021-09-09,2802,920,12,42060,159471
2021-09-10,2796,968,12,42068,167102
2021-09-11,1947,704,10,2665,2202
2021-09-12,1664,685,6,1507,3675
2021-09-13,2633,1026,7,49481,211496
2021-09-14,2585,941,6,20399,108601
2021-09-15,2003,691,8,43727,158488
2021-09-16,1875,585,8,24951,109109
2021-09-17,1622,505,5,48761,94524
2021-09-18,612,197,3,1943,3439
2021-09-19,292,119,2,806,1615
2021-09-20,222,206,0,20110,199251
